transaction_id,user_id,timestamp,amount,merchant_category,city_tier,payment_status,device_type
f8005a34-7459-47bb-b14d-ef4b15636357,d9a29e90,2024-09-28 14:22:00,7385.78,Food,Tier 2,Success,Android
b956d89f-a08f-441c-b163-75ebf8aeccea,cc17b8b2,2024-07-22 16:27:00,7893.57,Groceries,Tier 1,Success,Android
2d3a19a6-b9dc-4e0e-adf3-6016bd2f7d02,88db6f87,2024-07-14 23:59:00,2835.69,Food,Tier 1,Success,Android
13e67f14-cecb-4f14-aadd-8f2935873ad1,1a6a089f,2024-11-07 15:33:00,2273.04,Food,Tier 1,Success,Android
771f28f5-64fd-47e4-9344-760812273bbb,7084335d,2024-02-28 01:57:00,1354.29,EMI,Tier 1,Success,Android
fb5cc5a4-e798-40d5-a9c3-6e7d10716146,29cfe5a3,2024-11-13 22:45:00,1692.62,Groceries,Tier 1,Success,iOS
c38365eb-6e97-4c41-bca1-bd314d176798,8fb5b917,2024-05-17 15:13:00,343.29,Transport,Tier 1,Success,Android
34b7f7d2-9eea-4cf4-91a3-6456ccbc1063,d1fbe090,2024-01-02 03:11:00,249.18,Utilities,Tier 2,Success,iOS
f71c09c7-d800-466a-8767-cad108635fdc,1e12aa74,2024-12-18 07:10:00,662.45,Shopping,Tier 1,Success,Android
72b02aaa-6cf7-4a37-9c87-bc708fe96eaf,c08ae8e3,2024-01-07 21:30:00,542.28,Groceries,Tier 1,Success,Android
0ee1aa29-0851-4c05-b602-c68026aeb793,7daf1821,2024-12-13 00:38:00,386.11,Medical,Tier 2,Success,Android
febaae53-3037-4d77-b093-c61066e0f6f9,45513317,2024-02-26 01:52:00,1534.05,EMI,Tier 3,Success,Android
77368b95-f14b-4f09-bb56-5359ba6fce5a,03e773bd,2024-03-26 04:49:00,2093.03,Food,Tier 3,Success,Android
38b33745-53a5-42f2-b78d-f01230800fb3,f21fad6c,2024-06-28 17:16:00,739.58,Recharge,Tier 1,Success,Android
0507b08b-10dc-4d58-ac87-9eb7687ffd33,dca3317c,2024-12-29 10:57:00,3916.82,Shopping,Tier 3,Failed,Android
6c0a4038-5c30-422f-a734-e7f4391778c3,dca3317c,2024-02-27 08:43:00,169.01,Shopping,Tier 1,Pending,iOS
c08faaf8-cc97-44ae-b4c5-c547f5023bf2,60f454bc,2024-12-03 04:22:00,527.22,Food,Tier 2,Success,Android
88c7d296-d6d0-4e98-a44e-dca8e61ce7fb,fa3f38ef,2024-04-15 23:05:00,281.41,Utilities,Tier 1,Success,Android
50788686-84bb-4a49-833d-3c0a88d9db33,ebcd7acf,2024-11-16 21:34:00,70.82,Utilities,Tier 3,Success,Android
6c9fe3fb-d82a-4184-8435-829a99fcfd8b,3ff44d07,2024-12-13 11:56:00,602.32,Groceries,Tier 1,Pending,Android
089fb078-af82-459a-b45f-444f558a607a,b1e455b0,2024-01-22 18:33:00,574.73,Groceries,Tier 2,Success,Android
8ce17ce7-9d29-471b-b658-b5de20267623,5ffe47bc,2024-06-26 09:07:00,4089.34,Food,Tier 3,Success,Android
1c9d8d43-da25-4cf8-a002-631b37a6370a,8858616b,2024-09-24 09:39:00,1417.96,Shopping,Tier 1,Success,iOS
f0107404-8862-44f3-8458-aa19fae091c8,53bbbbbd,2024-01-08 14:02:00,194.61,Groceries,Tier 2,Success,Android
e0c3a679-26bd-477c-8625-1d4b7d453401,bff5bca9,2024-08-08 11:42:00,6154.33,Food,Tier 1,Success,Android
3d876730-567f-47b4-bce0-9a6ea7081905,a8917d55,2024-09-14 21:49:00,2879.12,Food,Tier 1,Success,Web
90b285ea-b6a9-465a-abea-74570c7979eb,476db154,2024-04-10 13:37:00,1337.45,Food,Tier 1,Success,Android
99cda287-775a-4525-bba2-cc29096d9c48,88db6f87,2024-12-13 20:24:00,506.85,Groceries,Tier 3,Failed,Web
40b2d7ad-e2c1-4075-9259-30750f4a4676,2a34efcb,2024-11-01 09:11:00,210.33,Recharge,Tier 3,Success,Android
01ccaf0a-1abd-45a2-84be-ad7620710667,d3ed7994,2024-04-12 08:08:00,425.54,EMI,Tier 1,Success,Android
a6bde684-36c0-456d-bc80-cac48a31a801,dea10f1f,2024-11-17 14:34:00,2456.51,Groceries,Tier 3,Success,Android
fcb5eb02-f902-45b2-ae78-5e42d4a59745,d1fbe090,2024-08-14 22:20:00,6383.7,Utilities,Tier 2,Success,Android
b8ac8ab5-5153-4bb6-919e-6ed7e8c746f0,f1aa204d,2024-08-03 13:29:00,4238.19,Utilities,Tier 1,Success,Android
5cf4ac51-ee07-42f6-8c6a-18eb0bd1b58d,686caf49,2024-03-12 19:58:00,369.95,Transport,Tier 2,Success,Android
018d9b2f-0982-42ef-a4ee-2f673f931557,2f39bddd,2024-10-16 09:03:00,173.55,Transport,Tier 1,Success,Android
dafb9b0b-e059-46c3-b02e-3f2f3bf05a8f,13f2ce34,2024-09-22 14:53:00,787.66,Food,Tier 1,Pending,Android
56ea397f-4491-47ac-8b43-550b49bcd46b,cadbc43e,2024-10-31 03:52:00,79.67,EMI,Tier 2,Success,Android
ba9c3853-415f-4da9-839b-20ddac512c55,d8e12a02,2024-10-26 21:32:00,980.24,Shopping,Tier 2,Success,Android
ef4038e1-1a33-4bce-a51c-5033ba1e6b94,c6abdec2,2024-09-10 04:14:00,557.17,Shopping,Tier 3,Success,Android
ebe1fb18-f1d9-4f58-b292-e61c3fd6df6c,694368e7,2024-01-04 15:39:00,380.22,Food,Tier 1,Success,iOS
e36c8a63-001f-4b25-a7c1-214b92f249cb,9f3678ef,2024-09-23 03:15:00,98.14,Food,Tier 1,Success,Android
55c121d4-a5ce-4f28-8e50-7144163285bd,f98056c0,2024-03-03 09:25:00,1231.91,Medical,Tier 3,Success,Android
e12270fc-e35c-491f-ad1a-47c95dab7f6c,1bfed79a,2024-11-09 21:28:00,350.99,Shopping,Tier 1,Success,Android
a61c3ca9-9d72-4c54-9e86-4047a5579f67,8cc6a0b5,2024-03-13 23:42:00,163.38,Food,Tier 2,Success,Android
dc7f4e70-66e9-4ea4-8c2b-f1eaad3d3ebc,098c436b,2024-05-28 09:42:00,21.18,Utilities,Tier 2,Success,Android
77e86815-f885-4dec-b937-b6c60fd886dc,d3ed7994,2024-12-23 03:29:00,643.54,Transport,Tier 1,Success,Android
d84163b7-7de2-4bbf-a2ab-39f1766ae271,81b83d80,2024-07-18 00:37:00,5578.65,Food,Tier 2,Success,Android
c6759b2a-5697-4d3a-9bf2-4ba36ba9f8fb,100061c3,2024-06-30 04:29:00,4882.98,Shopping,Tier 1,Pending,Android
47bc48f8-8e47-4b47-a862-9e280e14b9d1,d17cf0b5,2024-09-14 06:22:00,384.32,Shopping,Tier 1,Success,Android
c21b5c3c-5ad6-4fe1-9d3d-28742cf76aee,2a34efcb,2024-06-29 20:46:00,322.9,Groceries,Tier 2,Success,Android
2aa98fb4-45a1-42ab-aa66-67aeea88bff8,479b95b5,2024-12-03 09:59:00,1167.39,Food,Tier 3,Success,Web
8816f121-ed1b-4388-90c3-f769894d18ba,f793a246,2024-11-06 21:11:00,200.73,Shopping,Tier 2,Success,Android
3095a95e-5f9f-4bc9-abbf-a6831ec2955b,ffd64c5e,2024-12-23 10:37:00,955.42,EMI,Tier 2,Success,Android
bf49d751-ca01-4f82-b2aa-5084ce3bb2dc,29ac406e,2024-01-16 23:10:00,1667.86,Food,Tier 1,Failed,Android
7480726b-7d7d-403e-9cf4-6e977e86ddf6,896e2ce3,2024-04-28 23:50:00,2899.58,Food,Tier 3,Success,Android
4f4bd015-1336-4405-9c8d-6d53d25fe53d,9e5f8c67,2024-08-03 02:03:00,589.82,Groceries,Tier 1,Success,Android
040ac2ec-5e85-44f8-a88f-7338c7450adb,ab27eec3,2024-07-10 19:40:00,520.92,Food,Tier 1,Success,Android
25e9e4f7-17a6-499f-8783-13c07e33db41,29328b83,2024-03-09 20:36:00,231.93,Food,Tier 1,Success,Android
a53fc6c3-0e4c-44fd-874a-d6ef08a55e69,a963c3de,2024-04-13 23:10:00,246.59,Transport,Tier 3,Success,Android
0b19a212-508a-42c7-8265-96fddcc2609d,9f3678ef,2024-11-18 21:06:00,506.86,Food,Tier 1,Success,iOS
7ee5b6d9-f291-4d1b-8d79-a8bdebfd427c,b71c0c48,2024-10-17 17:55:00,1033.64,Groceries,Tier 2,Failed,iOS
c9f31ea6-1742-4e40-aa45-1d0395261d3a,5f2571e4,2024-09-27 15:12:00,1990.82,Food,Tier 3,Success,Android
d4e532ed-3868-4de4-b973-7fbbd44b0241,73d546ec,2024-10-13 04:51:00,253.71,Recharge,Tier 2,Success,Android
d9a42f7d-dec0-46d8-87d7-8a758271b695,098c436b,2024-03-06 16:19:00,3988.72,Food,Tier 1,Success,Android
c4d36ba9-e1bf-410f-be63-c70294547a5e,30732ce7,2024-04-24 09:59:00,480.42,Groceries,Tier 2,Success,iOS
678f98ce-26a4-4b26-a1ce-4feefa5d97cb,f793a246,2024-05-27 02:34:00,648.3,Groceries,Tier 2,Success,Android
79f80e63-e11c-4ea3-96cb-0f2c039b50c2,5d66cd29,2024-11-12 01:34:00,271.33,Utilities,Tier 2,Failed,Web
6bd94cd9-672b-49c6-8a8a-5acb1eb02344,2f46e4fb,2024-11-30 00:02:00,36.27,Recharge,Tier 1,Failed,Android
ffe0df20-95e0-4691-8828-1d2c1c86953f,b5b0e764,2024-04-14 17:52:00,1921.49,Groceries,Tier 2,Failed,Android
5304882b-e5d9-4871-8477-18d9d3a33002,f8996b27,2024-09-09 02:51:00,1610.36,EMI,Tier 2,Success,iOS
aa382955-88ce-4cf7-9f81-05fb5ae82933,24dc4f05,2024-06-26 02:26:00,474.57,Shopping,Tier 3,Failed,Android
f9a8dd64-d436-4c2e-8f09-b75e7679514c,b2ee8930,2024-03-07 08:46:00,720.82,Food,Tier 2,Success,Android
796b664b-0f5e-4d6b-b711-1ea6e7a9711f,65d8adb7,2024-09-01 09:50:00,1235.37,Transport,Tier 1,Failed,Android
ff50dd2e-25c3-411a-8447-2a44c4555d5a,78f36abf,2024-04-10 17:38:00,102.0,Groceries,Tier 2,Success,Android
b91d83f5-0863-4fde-9135-3dee1e2bc1a5,7dd273fd,2024-07-17 12:44:00,352.53,Recharge,Tier 1,Success,Android
273e0419-186d-4647-97e9-91e5b3d3bade,fa3f38ef,2024-11-11 11:22:00,1725.23,Groceries,Tier 3,Success,Android
c9d89b30-5f96-4caa-b48f-45f855b6eb83,b25678fd,2024-01-06 07:26:00,147.65,Shopping,Tier 3,Success,Android
94c897af-9dff-4d59-8fa3-e437567994b0,a183e5ea,2024-01-08 23:15:00,946.03,Food,Tier 1,Success,Android
b8068787-510f-4bdf-8730-2ba438e1a93e,169eb9e8,2024-06-09 11:38:00,130.6,Utilities,Tier 3,Success,Android
63c7d67f-9c29-4baa-a2a8-5cb7407aa4c8,4604482d,2024-12-02 03:42:00,1164.11,Food,Tier 3,Success,Android
3cafda77-855a-434f-a18d-c5e00513e256,42a55aff,2024-07-01 07:28:00,637.29,Groceries,Tier 1,Success,iOS
45c9b788-47ee-4eac-8e42-43e1294ba430,046de206,2024-05-05 16:57:00,95.76,Groceries,Tier 2,Success,Android
dc6caa43-d6f0-425f-ad1a-2a776e17a8f6,dfd515a9,2024-07-29 22:39:00,2691.05,Groceries,Tier 1,Success,Web
2871435a-b22a-4172-8011-5008c404b1eb,c3499f3c,2024-04-28 09:47:00,275.47,Food,Tier 1,Success,Android
c268b8ff-8504-4cfc-906d-36479a485663,200744eb,2024-04-30 22:28:00,251.56,Shopping,Tier 3,Success,iOS
7ed2cace-ca12-4957-af2d-faf85cba4ee5,14d6b085,2024-05-18 08:37:00,846.14,Groceries,Tier 3,Success,iOS
1dcb4c1b-a15b-49b7-b549-b539f402e15e,5dbf1d87,2024-07-15 15:01:00,2639.55,Groceries,Tier 1,Success,Android
ca7666c7-f31a-4d4f-b0f1-594f77f9e3b8,16250abe,2024-12-03 13:34:00,196.57,Shopping,Tier 1,Success,Web
ace24d78-de7f-440f-97ef-f468ef8d739f,30732ce7,2024-11-07 10:59:00,716.24,Utilities,Tier 3,Success,iOS
010d31e3-b95a-4c43-aeb4-978b10fb79ec,4d6c5331,2024-06-23 23:53:00,1112.74,Recharge,Tier 1,Success,iOS
54d9b4d7-67e7-49f8-8ba3-134fee40c3d2,f2347f50,2024-01-30 03:35:00,1528.02,Utilities,Tier 3,Success,Web
ecee9e9d-c61f-4af0-89a0-918b341355e5,5588d34c,2024-09-30 14:27:00,821.99,Shopping,Tier 2,Success,Web
39432cb1-d3cd-48c0-9187-7c70b9cb520d,896e2ce3,2024-08-27 23:59:00,428.19,Food,Tier 1,Success,Web
9ccc2800-aae7-4161-94e9-6f46faae2aae,ec5f97ba,2024-02-13 07:49:00,246.38,Groceries,Tier 2,Success,Android
04f95fae-ee56-48dd-8760-029c30b89ab9,4207de91,2024-05-17 21:16:00,737.58,Shopping,Tier 2,Success,Android
c62c03f4-d191-4135-afe1-f9d63210dc25,d9a29e90,2024-12-04 10:53:00,183.72,Transport,Tier 1,Success,Android
80795ecb-2d4c-485f-88a1-8dc658895fb7,fef0f928,2024-01-19 11:30:00,19.97,Transport,Tier 1,Success,Web
7c127466-be92-4bae-be01-43e149098fe5,bc514c6b,2024-05-21 19:35:00,1123.13,Utilities,Tier 1,Success,iOS
1321973b-3050-4a07-b34f-a1a8e6be9a4f,5194f72a,2024-05-12 15:08:00,1967.9,Shopping,Tier 1,Success,Android
d0cc4485-cae0-4f82-96ed-c892a8475635,dc47ca8e,2024-02-28 20:02:00,39.04,Shopping,Tier 3,Success,Android
a4571e39-ad5e-4fd2-b791-b46dd8f46b9f,9ce72b41,2024-04-26 01:45:00,198.01,Medical,Tier 1,Success,iOS
f8cd0852-f480-41b7-aaa1-d0b66a0c0aaa,424c8539,2024-10-03 22:02:00,1398.26,Groceries,Tier 1,Success,Android
b1bf2bdd-df28-4b66-90f4-b8f2e2e1dff3,b9d9fe74,2024-02-09 07:13:00,7855.7,EMI,Tier 3,Success,Android
f4cb0e36-f625-4e14-ac8f-4de952ef2514,0ebf1a38,2024-08-06 09:09:00,681.95,Groceries,Tier 2,Success,Android
864af316-138c-42f1-b583-1b2ddad9fcb8,9a5a0af2,2024-11-29 11:30:00,277.66,Medical,Tier 2,Success,Android
e9492e37-9977-4ad6-8fc3-e2afe24909a6,8b3d0348,2024-03-17 18:01:00,534.07,EMI,Tier 3,Success,iOS
9e5ba8ba-5239-43d8-b04e-5b2c535fcd12,e3dcb151,2024-09-17 18:45:00,3462.87,Utilities,Tier 1,Success,Android
1fb881a5-896d-4a49-b891-324b80425b77,200744eb,2024-03-17 12:48:00,306.39,Food,Tier 1,Failed,Android
356d914f-5830-4ce8-b34a-e2229ef64d8c,92bb4898,2024-09-14 18:40:00,254.93,Shopping,Tier 2,Success,iOS
2abb4581-86d9-4383-8dfb-c56fb60614cd,795f9108,2024-01-27 19:30:00,372.68,EMI,Tier 1,Success,iOS
d3c3d1e5-b5d0-4463-9f16-2643f4b76232,f716d895,2024-05-30 07:21:00,211.88,Transport,Tier 3,Success,Android
02cfec9d-f031-4959-b1e6-b50fd0873db7,f7f4070b,2024-02-29 22:15:00,770.63,Shopping,Tier 3,Success,Android
974dfd95-f44f-41a8-b340-b8e31bc81c8e,b5d40123,2024-09-15 02:58:00,4673.27,Shopping,Tier 2,Success,Android
d8ef70c9-f095-4623-9d0f-43170d813506,548260ab,2024-10-18 04:59:00,980.14,Groceries,Tier 3,Success,Android
e6e9027e-5714-4e4d-91f2-3b20f6ea1478,68c90515,2024-11-06 08:50:00,491.36,Groceries,Tier 1,Success,Android
2bb8c1fb-21b7-4096-a09b-a0bad4ea5af0,5511a6a2,2024-03-16 18:31:00,468.64,Utilities,Tier 1,Success,Android
4250d593-c8b2-469c-b075-5213e4036548,06b89283,2024-03-26 03:26:00,101.92,Shopping,Tier 2,Success,Android
21d3b0b4-f347-48b4-b293-413563bbff51,96567c36,2024-01-18 13:01:00,1919.33,Food,Tier 1,Success,Android
03928a53-1971-4cd1-afd4-b7020a64f07b,49f88b74,2024-07-17 13:22:00,605.83,Recharge,Tier 2,Success,Android
6bd86f13-7d97-40b0-af73-5a62d79542b4,e97b618f,2024-06-21 18:38:00,535.62,Food,Tier 2,Success,Web
4ba8fad0-7dd9-4d8a-b233-19b748564251,f34e8536,2024-08-17 13:40:00,30691.13,Shopping,Tier 1,Success,Android
eeff74c9-e5f4-4429-a5c1-cc914bfd508a,ea9542e4,2024-04-03 23:49:00,951.94,Utilities,Tier 3,Success,iOS
861b46b3-df52-42ae-b431-09b967685ef6,6f1c35f2,2024-10-30 18:23:00,269.85,Shopping,Tier 1,Success,Android
6c056925-913c-4314-b799-b5732413c7fc,e3ff9d5c,2024-10-28 08:49:00,398.76,Groceries,Tier 2,Success,Android
b825e68e-1263-49c9-9a42-b183a6870a2f,a5bc9869,2024-09-25 18:32:00,2638.95,Utilities,Tier 1,Success,iOS
0b6bbf81-a988-44fe-930e-537e78fb4719,e32250a5,2024-03-14 01:52:00,761.98,Shopping,Tier 3,Success,Android
d28b6f0a-407a-415d-ad6a-7a0a52fa010e,eacf7f6d,2024-10-21 19:20:00,118.4,Groceries,Tier 1,Success,Android
58f92d28-f0a1-4658-90ad-1958f79fe5c2,89ce3566,2024-04-24 05:18:00,2004.35,Utilities,Tier 3,Success,Web
09ffd90b-55ee-4f09-9eb6-bda438b84aee,e3ff9d5c,2024-12-07 08:09:00,298.34,Food,Tier 3,Success,Android
c955c3c9-d3e5-4372-83e9-ff9ca5fdac74,66f26c09,2024-01-21 17:34:00,6297.81,Food,Tier 2,Success,Android
688845c0-b944-40ca-9db9-a4411f77aac8,eb61d784,2024-05-24 18:27:00,2431.0,Recharge,Tier 1,Success,iOS
1ab91b11-e956-4873-843f-cb6a47d0a352,b9407fe3,2024-12-27 03:28:00,388.86,Recharge,Tier 1,Success,Web
c1bb760e-7a04-4ab7-95c0-a8d2e2e14677,63123674,2024-12-08 03:22:00,3094.0,Food,Tier 2,Success,Android
108bbd68-638d-486e-9c12-9195832b52ac,422cbcc9,2024-09-16 10:17:00,721.57,Shopping,Tier 2,Success,Android
1f1ad7c0-639a-4fa5-b8e9-5b066b76adc8,098c436b,2024-06-10 01:27:00,1850.72,Utilities,Tier 2,Success,iOS
c20a97e3-a323-4889-9024-8fea5c49ae40,f8996b27,2024-12-04 20:02:00,1189.97,Shopping,Tier 1,Success,Android
d310cabc-f3e0-48cf-af0b-ce0f59a29ca0,d9a29e90,2024-04-22 21:12:00,240.9,Recharge,Tier 2,Success,Android
d5b85d67-0e06-482b-9cc1-38f4cf90d4b8,3f434b2f,2024-03-08 06:40:00,307.27,Food,Tier 2,Success,Android
a0b2dfe3-c521-4f49-bb69-aa006ccc95ca,8858616b,2024-08-10 02:31:00,2289.19,EMI,Tier 2,Success,Android
03f96095-656b-4016-ae35-c244f163875f,8e04c383,2024-11-10 12:40:00,445.09,Groceries,Tier 1,Success,Web
a27e622e-8321-4841-870e-2b6938bf2460,90df148b,2024-06-02 07:56:00,409.78,Shopping,Tier 2,Success,Android
a4ecea75-b515-4a58-aec3-fa5a896e59a9,e3ff9d5c,2024-10-05 15:18:00,211.42,Food,Tier 3,Failed,iOS
36e9b9e0-f73b-4a53-af2d-8fd34eea9697,05e8af14,2024-08-02 14:20:00,1105.79,Shopping,Tier 1,Success,Android
a8e6e736-b478-4746-a6d4-d939e41bcae1,2b729f0d,2024-02-28 11:44:00,7903.25,Shopping,Tier 2,Success,iOS
a0c901f1-0beb-4b3a-9c1b-dd4a934ad1a4,e2f336bd,2024-09-07 19:26:00,184.74,Groceries,Tier 1,Success,iOS
863c2918-065e-4909-a018-b0c4931b58db,63356349,2024-07-28 01:35:00,684.76,Groceries,Tier 2,Success,iOS
c33c8a15-760a-4c55-8524-4ea48f50c6ab,44f098db,2024-08-05 12:16:00,3621.58,Food,Tier 2,Success,Android
de1d1d15-927f-4120-ad01-38d1d6b66ec7,3e091850,2024-01-24 09:28:00,604.52,Groceries,Tier 3,Success,iOS
778010c7-df7b-461d-8dd8-ec4dc9e30c41,13529742,2024-02-26 19:39:00,1144.64,Food,Tier 2,Failed,Android
128a516c-6247-44e8-a7b9-5137fd582c32,1aad5456,2024-07-13 02:49:00,185.88,Groceries,Tier 1,Success,Android
6c953322-6b7d-4514-aaae-dc82ed8c1684,b5d40123,2024-01-26 16:13:00,1112.06,EMI,Tier 3,Success,Android
b1b8ab25-2abb-4837-918d-1b0ac6cb01df,5e773e47,2024-04-27 09:51:00,531.35,Utilities,Tier 1,Success,iOS
f3a32361-3bc1-45db-bfef-814c826dc1c2,9b0d8aab,2024-01-07 01:54:00,2170.85,Shopping,Tier 2,Success,iOS
ccb06d8f-3068-4c19-b45a-8c83f9442f74,686caf49,2024-01-22 05:18:00,2765.19,Food,Tier 2,Success,Android
4872b0ae-c6f8-4789-b422-f0ca34f727c6,039beede,2024-03-04 12:41:00,14875.58,Food,Tier 2,Success,Android
bf91d0a9-c301-4be1-8f6d-26ddea8638e8,1aad5456,2024-02-07 16:46:00,1333.5,Shopping,Tier 1,Success,iOS
1f8effc8-bff5-46e4-9ad7-3737d50fd0c8,acf8344a,2024-11-05 04:06:00,983.34,EMI,Tier 1,Success,iOS
91751aa3-d5cb-4aa4-9d92-d618a2d3887e,ec573e5a,2024-06-14 13:32:00,839.88,Food,Tier 1,Success,Android
877dc64c-1461-4360-8a50-67fda4be4e69,10952a9e,2024-12-01 18:30:00,435.37,Groceries,Tier 1,Failed,Android
0e83048e-13ea-4260-aa78-f5acd84b68be,b1e455b0,2024-09-04 09:58:00,998.43,EMI,Tier 1,Success,Android
16064b92-6e3d-4286-9d60-92a2ffa57939,4be014e6,2024-07-20 11:48:00,466.62,Shopping,Tier 2,Success,Android
2eec5948-363a-4402-97d5-0ed6ea4da3a7,e3da1856,2024-04-28 14:23:00,814.16,EMI,Tier 2,Success,iOS
f2900be6-3ce0-4498-8e0f-17b632d39773,163acd16,2024-02-12 03:35:00,3232.84,Food,Tier 3,Success,Android
20c430a7-f3ac-4c77-ada0-bc957ae0dafb,6032e263,2024-07-25 19:53:00,198.77,EMI,Tier 3,Success,Android
66c6abd6-355f-4903-8048-e9e224a000c7,2ebc2cc3,2024-09-09 08:26:00,2611.96,Shopping,Tier 3,Success,Android
3cbd04b9-323e-455b-a6a3-211dce34680f,5f5baae6,2024-11-02 13:55:00,3230.97,Groceries,Tier 1,Success,Android
e02098bf-1380-4e05-b7cd-30519555ae41,d9f70155,2024-09-12 10:41:00,577.27,Groceries,Tier 2,Success,iOS
71cca376-f6c0-4280-af99-76f7df17fb03,99ed577c,2024-02-11 03:27:00,52.13,Food,Tier 1,Success,Android
46b5f709-e396-4e33-ac05-8262e3efcdbf,b5817c53,2024-03-03 05:12:00,320.73,Transport,Tier 1,Failed,Android
b1f41be7-8295-4404-aef5-6cb4eb6e3c3f,ca2c4628,2024-11-16 16:31:00,3153.89,Shopping,Tier 2,Success,Android
36a1ae58-b33b-47f0-9db4-2959f0f95150,f9b2c3dc,2024-08-10 09:46:00,647.14,Utilities,Tier 1,Success,iOS
501c5771-2654-4968-8359-08eb47a1537f,50cf8fbf,2024-10-15 20:10:00,200.5,Groceries,Tier 2,Success,Web
7b27c33d-e33a-40a5-a12d-693439981a3e,c1c0235f,2024-07-09 16:38:00,362.95,Recharge,Tier 1,Success,iOS
5c4d11f6-5d4d-42a5-9e79-f0089567b233,1ae7f03f,2024-03-10 05:33:00,1823.92,Transport,Tier 1,Success,Android
88d9ab3c-a026-453b-99d3-eb3b6000cc26,b1e455b0,2024-02-04 00:19:00,1281.88,Food,Tier 2,Success,Android
1f034bc0-17b4-4be9-848b-4fa4b5ee0b7c,0c0331d7,2024-02-01 19:29:00,499.34,Food,Tier 1,Success,Android
54413805-c96a-4517-a255-58ce1254bace,9c63c3f6,2024-11-17 00:59:00,428.29,Groceries,Tier 3,Success,Android
c035cb28-9b6f-4477-8d1e-6f092302d931,72641234,2024-06-05 11:39:00,415.67,Recharge,Tier 1,Success,Android
452625da-1b10-4b30-8b58-c443935823bf,552dbc97,2024-02-09 18:09:00,219.89,Shopping,Tier 1,Success,Android
e90ebbae-b21e-40b5-812e-77959348afe9,72641234,2024-09-24 18:41:00,4621.39,Groceries,Tier 2,Success,Android
dab72c95-3cf2-4f67-a422-2785c68481b2,6032e263,2024-11-11 21:58:00,451.79,Food,Tier 1,Success,Android
acd26831-97b3-4db8-9e8b-5afe0d4979db,8857f4aa,2024-11-10 04:09:00,2865.76,Recharge,Tier 1,Success,Web
ea7db91c-f942-4d1b-a79f-010bf1394339,9c4dbe84,2024-03-11 16:51:00,4128.13,Recharge,Tier 2,Success,iOS
15d8ce25-37e6-4369-9a9e-800d3fc2ba88,2f2ea522,2024-05-03 17:25:00,2203.88,Shopping,Tier 2,Success,iOS
dac3608c-3306-4923-8dd0-c8d934773671,fe2b97db,2024-06-11 16:05:00,396.25,EMI,Tier 1,Success,Android
bc023564-4456-4abd-adf9-8e515dc718ca,ab27eec3,2024-05-22 22:09:00,1079.74,Recharge,Tier 1,Success,Android
ead3cbb9-d6c9-4df7-b42e-e25dda91c273,a963c3de,2024-03-02 17:57:00,646.11,Shopping,Tier 1,Success,iOS
1ce1ee0e-47a1-4255-bd66-c2e58ac2235b,ce84d7d4,2024-12-09 11:46:00,224.88,Food,Tier 2,Pending,Web
2e1adb38-c217-41f9-a3b0-da9c06c95b9f,584fc878,2024-07-14 11:11:00,981.65,Shopping,Tier 1,Success,Android
b3464587-b62b-4ff4-93c1-5f90da53e4f1,13529742,2024-01-03 18:19:00,161.6,Food,Tier 1,Success,Web
3807f86f-b77f-49a0-a41c-1c87950e7ad3,fa647fe5,2024-11-06 08:02:00,2766.16,Groceries,Tier 2,Success,Android
9fdbfc4b-5e08-4b0f-9d3f-942c785a83af,6412998b,2024-05-09 08:40:00,380.87,Medical,Tier 3,Success,Web
2a9ca8dd-4028-406c-a5c2-b354171bcbb8,80087a17,2024-11-07 20:29:00,846.74,Food,Tier 2,Success,Android
235ed756-8ffa-4076-b890-e29fb47cb43b,f1aa204d,2024-02-23 01:23:00,934.44,EMI,Tier 2,Success,Android
3e9e560e-d480-417c-9233-967873d4464c,bff5bca9,2024-03-08 02:26:00,487.51,Transport,Tier 1,Success,Android
1b848aff-b7c3-4195-985f-5764e9744b1f,6c31f4f4,2024-02-19 17:17:00,1344.84,Food,Tier 2,Success,iOS
282b1376-464a-48e1-81e7-fbf13bf2b57c,ea7d1a83,2024-06-11 22:10:00,376.2,Medical,Tier 2,Success,Android
bab176d9-bf51-40d1-a797-a1410d8bc40c,11814367,2024-12-06 12:26:00,1892.32,Shopping,Tier 1,Success,iOS
620cac90-8b8a-4bcd-ac4a-c5b263a1495b,23c3d5b4,2024-03-16 23:17:00,132.27,Food,Tier 1,Success,Android
a5c51de1-d1d8-4e45-9648-bf6e6542db63,b25678fd,2024-07-28 05:40:00,774.06,Transport,Tier 3,Success,Android
bb7671dc-9e2a-4345-b019-03f9987c08a7,ed3c68eb,2024-03-01 10:29:00,6813.87,Transport,Tier 1,Failed,Android
98b83514-81f0-4817-855e-1ad09c4f2bab,ca7c5c96,2024-02-16 05:46:00,200.26,Food,Tier 2,Failed,iOS
c6e14686-fe25-4909-ac36-ad103475ac4b,cc9e6d51,2024-01-06 06:40:00,294.92,Recharge,Tier 3,Failed,Android
2db10398-09bb-4a24-8959-6c0af00a70ba,caf76023,2024-12-14 20:57:00,1232.36,Food,Tier 2,Success,Android
619bc9d7-d3fa-4a35-85f5-758ec5e66e1d,1fee0ba6,2024-12-27 09:11:00,825.09,Food,Tier 1,Success,Android
8d6c4c09-4b7d-4251-8106-70bfb91a6d06,9ce72b41,2024-04-12 05:18:00,1013.09,Shopping,Tier 1,Success,Android
