transaction_id,user_id,timestamp,amount,merchant_category,city_tier,payment_status,device_type,hour,day_name,month,month_name,week,is_weekend,quarter,time_of_day,amount_bucket,user_mean,user_std,amt_zscore,flag_amount,flag_night,flag_velocity,fraud_score,fraud_risk
31c70dd2-3b19-4192-8caa-ec30b0225598,b6d7d186,2024-03-03 01:18:00,176.35,Food,Tier 1,Success,Android,1,Sunday,3,Mar,9,True,1,Late Night,Small(₹100-500),936.7,953.9945145614483,-0.7970171614136935,False,False,False,0,Clean
f1704ca2-53e1-407f-b0cb-36997405c236,de3fad13,2024-07-24 02:57:00,247.3,Utilities,Tier 2,Success,Android,2,Wednesday,7,Jul,30,False,3,Late Night,Small(₹100-500),1249.516111111111,1136.1269571204407,-0.8821339066289458,False,False,False,0,Clean
599a5bf0-7811-4bcd-820f-7b2444a0c004,9c4dbe84,2024-07-24 04:58:00,320.44,Food,Tier 2,Success,Android,4,Wednesday,7,Jul,30,False,3,Late Night,Small(₹100-500),5532.101875,12407.928520839792,-0.42002674872334494,False,False,False,0,Clean
b6f63f09-d1b4-4b4a-9b1d-67ac6b74c354,7daf1821,2024-10-17 07:13:00,352.56,Groceries,Tier 2,Success,Android,7,Thursday,10,Oct,42,False,4,Morning,Small(₹100-500),1405.555,1206.0199641516526,-0.8731157288434321,False,False,False,0,Clean
bdc053bd-2f07-4e5b-b554-5c53c49007b7,a9d51108,2024-10-05 10:55:00,187.19,Transport,Tier 1,Success,Web,10,Saturday,10,Oct,40,True,4,Morning,Small(₹100-500),1020.6911111111112,1280.7638149988693,-0.6507844001759583,False,False,False,0,Clean
45e0dcaf-8963-4bda-af79-a9c1899b7ef1,ca7c5c96,2024-08-18 21:15:00,2886.21,Shopping,Tier 3,Success,Android,21,Sunday,8,Aug,33,True,3,Night,Large(₹2K-10K),1386.3514285714286,1059.9216649794726,1.4150654911442149,False,False,False,0,Clean
f4adc624-e069-428a-86bf-a82c1720ab5e,98f77ab6,2024-09-06 18:11:00,487.54,Groceries,Tier 3,Success,Android,18,Friday,9,Sep,36,False,3,Evening,Small(₹100-500),1475.0718181818181,1703.4217819565874,-0.5797341730874884,False,False,False,0,Clean
3373e90b-17b1-47dd-abbc-f0f427586fc5,f2e5d7b9,2024-07-28 00:21:00,74.83,Groceries,Tier 1,Success,iOS,0,Sunday,7,Jul,30,True,3,Late Night,Micro(<₹100),3434.1734782608696,7804.831904715186,-0.4304184278756044,False,False,False,0,Clean
ef67fd54-f0b1-48c1-b629-a91ea8b98653,ba563d74,2024-12-22 14:20:00,67.04,Utilities,Tier 1,Success,Android,14,Sunday,12,Dec,51,True,4,Afternoon,Micro(<₹100),1411.3392000000001,2187.8272866322577,-0.614444845904309,False,False,False,0,Clean
be786ebc-51cb-4b58-bca4-ba1f531d7707,d9a29e90,2024-06-02 13:53:00,612.56,Food,Tier 1,Success,Android,13,Sunday,6,Jun,22,True,2,Afternoon,Mid(₹500-2K),2229.649375,4441.00451890706,-0.3641269375240287,False,False,False,0,Clean
ea6f2116-49b6-4d4f-910f-444d93a78bc2,6669b10f,2024-10-13 17:00:00,128.77,Recharge,Tier 1,Success,Android,17,Sunday,10,Oct,41,True,4,Evening,Small(₹100-500),1024.3505555555557,970.4329427478549,-0.9228670174980366,False,False,False,0,Clean
c4da9fb5-ce26-4c31-a715-8e5e7c0c50f8,a40d121d,2024-04-16 13:08:00,7220.87,Transport,Tier 3,Success,Android,13,Tuesday,4,Apr,16,False,2,Afternoon,Large(₹2K-10K),1087.8088235294117,1685.120255114907,3.63953917107974,True,False,False,2,Moderate
db3ca44e-7fd8-44f3-8098-76b117bf3da2,60e90225,2024-05-18 14:07:00,1985.52,Shopping,Tier 1,Success,Android,14,Saturday,5,May,20,True,2,Afternoon,Mid(₹500-2K),941.989375,1143.0357609889481,0.912946611659064,False,False,False,0,Clean
977b07a0-f153-4e97-91b7-4c5ff0f0a9f0,f793a246,2024-01-12 18:26:00,755.14,Transport,Tier 1,Success,Android,18,Friday,1,Jan,2,False,1,Evening,Mid(₹500-2K),973.1895454545455,1432.4583907843032,-0.15222050906145937,False,False,False,0,Clean
529cffe9-592c-49d2-ba0b-7395981851c5,395acb25,2024-12-03 19:40:00,3030.39,Shopping,Tier 1,Success,Android,19,Tuesday,12,Dec,49,False,4,Evening,Large(₹2K-10K),1063.645882352941,1396.2011849571447,1.4086394846509362,False,False,False,0,Clean
46714cb0-81d3-4aea-9c45-d921359f3475,422cbcc9,2024-05-22 19:32:00,240.91,Shopping,Tier 3,Success,Android,19,Wednesday,5,May,21,False,2,Evening,Small(₹100-500),492.94117647058823,397.15835152496714,-0.6345861178617175,False,False,False,0,Clean
4934d3ce-da82-43da-8021-76a421931c3a,8b3d0348,2024-10-13 03:50:00,913.08,Shopping,Tier 3,Success,iOS,3,Sunday,10,Oct,41,True,4,Late Night,Mid(₹500-2K),1521.8195,2636.5886674450635,-0.23088148239288594,False,False,False,0,Clean
a712746c-1afa-4db2-8037-3467007d330a,68b20128,2024-01-18 06:19:00,3062.0,Food,Tier 2,Success,Android,6,Thursday,1,Jan,3,False,1,Morning,Large(₹2K-10K),4764.13,8904.72031277998,-0.1911491815814942,False,False,False,0,Clean
6f2307a0-293d-44cf-99e3-004dbed47106,1c9a0902,2024-04-29 06:25:00,940.55,Shopping,Tier 1,Success,Android,6,Monday,4,Apr,18,False,2,Morning,Mid(₹500-2K),647.761875,455.28075410261965,0.6430935688838845,False,False,False,0,Clean
1bffb659-3528-4e3d-b915-64cb9397d126,4d6c5331,2024-01-05 19:00:00,91.3,Utilities,Tier 3,Success,Android,19,Friday,1,Jan,1,False,1,Evening,Micro(<₹100),870.2790476190477,808.5330309511465,-0.9634474014038339,False,False,False,0,Clean
4f549dbf-f9ea-4ec6-99b2-c6ff1d183048,295097f3,2024-11-22 13:01:00,210.18,EMI,Tier 1,Success,iOS,13,Friday,11,Nov,47,False,4,Afternoon,Small(₹100-500),1103.4176923076923,1548.5865725113536,-0.5768083671674373,False,False,False,0,Clean
e0a4c01a-7042-43c6-88c1-999b21b92d62,169eb9e8,2024-01-21 08:04:00,574.07,Transport,Tier 3,Success,Android,8,Sunday,1,Jan,3,True,1,Morning,Mid(₹500-2K),1686.2688888888888,3405.200439609442,-0.32661774500899915,False,False,False,0,Clean
da762638-6f5f-40b4-ab53-52bc3ba736f5,98f77ab6,2024-01-18 23:41:00,744.0,Recharge,Tier 1,Success,Android,23,Thursday,1,Jan,3,False,1,Night,Mid(₹500-2K),1475.0718181818181,1703.4217819565874,-0.42917839018243215,False,False,False,0,Clean
5396b6ba-e533-4f95-bd51-1cc8610b7f47,96567c36,2024-01-11 01:45:00,171.36,Recharge,Tier 2,Success,Android,1,Thursday,1,Jan,2,False,1,Late Night,Small(₹100-500),1098.8227272727272,1423.8446824946877,-0.6513791417528347,False,False,False,0,Clean
bad9d9ef-bd45-400c-96a5-671500b13c45,ef948715,2024-04-20 05:17:00,12016.21,Medical,Tier 1,Success,Android,5,Saturday,4,Apr,16,True,2,Late Night,Very Large(>₹10K),2759.329375,3738.57007835254,2.476048443922493,False,False,False,0,Clean
3b8d1786-51af-4ebe-91c8-b9214a8b4f8e,f1aa204d,2024-05-21 17:29:00,1369.97,EMI,Tier 2,Success,iOS,17,Tuesday,5,May,21,False,2,Evening,Mid(₹500-2K),1321.561923076923,2028.9530734248522,0.02385864786974333,False,False,False,0,Clean
df4d6a97-2bbb-4d35-9743-eaa4b00dec8f,9716a58a,2024-03-14 05:18:00,515.61,Groceries,Tier 3,Success,Android,5,Thursday,3,Mar,11,False,1,Late Night,Mid(₹500-2K),1779.516111111111,2002.6209760891406,-0.6311259725139581,False,False,False,0,Clean
29b1fb63-2466-4083-aa31-25783c5e6007,aa8a5314,2024-08-02 03:06:00,212.24,Transport,Tier 1,Success,Android,3,Friday,8,Aug,31,False,3,Late Night,Small(₹100-500),926.4228571428572,829.8617967477649,-0.8606045728839978,False,False,False,0,Clean
71692293-d5b9-4e10-adcf-9f120b0c2690,d850196c,2024-08-08 03:44:00,729.95,Food,Tier 2,Success,Android,3,Thursday,8,Aug,32,False,3,Late Night,Mid(₹500-2K),998.505,1186.0914611676294,-0.22642014447656938,False,False,False,0,Clean
49db2ef2-b80c-4c31-b678-d245de962f49,ad17830d,2024-12-21 20:10:00,906.24,Utilities,Tier 1,Success,Android,20,Saturday,12,Dec,51,True,4,Evening,Mid(₹500-2K),1240.1882352941177,1697.9235682600502,-0.1966803697979949,False,False,False,0,Clean
0ecee2c9-91a2-4579-8fad-c74b2c7e4a69,c88c81f2,2024-05-01 12:57:00,149.89,Recharge,Tier 1,Success,Android,12,Wednesday,5,May,18,False,2,Afternoon,Small(₹100-500),1356.0838888888889,1323.4676035508737,-0.9113890552762014,False,False,False,0,Clean
2b33978e-7d95-44f6-b195-03e2265b4fd2,64ae40b8,2024-10-05 18:01:00,993.28,Groceries,Tier 2,Success,Android,18,Saturday,10,Oct,40,True,4,Evening,Mid(₹500-2K),2637.0173684210527,3712.5569723497424,-0.44275074582376106,False,False,False,0,Clean
63f14ef3-2fd2-4aed-b636-418945c7d522,90e71e28,2024-09-10 07:08:00,552.08,Utilities,Tier 2,Success,iOS,7,Tuesday,9,Sep,37,False,3,Morning,Mid(₹500-2K),1460.8490476190475,1546.9009010111306,-0.5874772243167169,False,False,False,0,Clean
67389cfc-507b-481c-8367-9d2b80012ff5,a8151073,2024-04-20 19:29:00,67.4,Food,Tier 2,Success,Android,19,Saturday,4,Apr,16,True,2,Evening,Micro(<₹100),1302.6652631578947,1814.528409294665,-0.6807638044300784,False,False,False,0,Clean
7a3bcaac-2dbb-44f7-82b4-d6eb4246b4d8,dd6adec7,2024-02-17 03:13:00,236.88,Transport,Tier 2,Success,Android,3,Saturday,2,Feb,7,True,1,Late Night,Small(₹100-500),1190.0284615384617,872.381722287193,-1.0925818792254336,False,False,False,0,Clean
bb57ddd6-e1ca-40aa-ab5b-be7933b24ebe,677cc58c,2024-02-08 20:24:00,404.91,Food,Tier 1,Success,Android,20,Thursday,2,Feb,6,False,1,Evening,Small(₹100-500),1381.3828571428571,3067.448539192012,-0.31833390019969726,False,False,False,0,Clean
22562b05-2120-4689-9613-3564565a3d21,20c07393,2024-12-29 08:47:00,6407.5,Transport,Tier 3,Success,Android,8,Sunday,12,Dec,52,True,4,Morning,Large(₹2K-10K),2034.5273333333332,3004.0247740310633,1.4557045948721086,False,False,False,0,Clean
0bde43ce-68cc-4606-a6cf-8e487d52ff20,e92d3961,2024-02-05 15:53:00,1297.07,Recharge,Tier 1,Success,Web,15,Monday,2,Feb,6,False,1,Afternoon,Mid(₹500-2K),1030.59,1023.0282537545088,0.26048156443580095,False,False,False,0,Clean
60f4b2ef-9cb2-4ca2-9553-3faf01434ae6,2b729f0d,2024-03-14 02:41:00,1191.83,Food,Tier 1,Success,Android,2,Thursday,3,Mar,11,False,1,Late Night,Mid(₹500-2K),1661.2209090909091,2368.2333557576085,-0.1982029802720809,False,False,False,0,Clean
6fa0b5bd-2b2f-41fb-896f-ae3470639dc2,44f098db,2024-02-12 04:46:00,103.88,Utilities,Tier 2,Success,Android,4,Monday,2,Feb,7,False,1,Late Night,Small(₹100-500),671.8605882352941,849.8422080044521,-0.6683365251638792,False,False,False,0,Clean
9a520f4c-76c2-48e2-872d-fbb950d0f68d,3305fdab,2024-08-16 15:56:00,2438.72,Groceries,Tier 1,Success,Android,15,Friday,8,Aug,33,False,3,Afternoon,Large(₹2K-10K),1004.5358823529413,1100.7876385517031,1.302870842130824,False,False,False,0,Clean
64c43e5f-88db-4647-a828-eb733324d4ff,03e773bd,2024-11-16 11:20:00,377.91,Groceries,Tier 1,Success,Android,11,Saturday,11,Nov,46,True,4,Morning,Small(₹100-500),1882.3664285714287,1981.458113043978,-0.7592673388690693,False,False,False,0,Clean
194aaa2d-f24a-4dee-a8eb-b89ad7e9de59,8858616b,2024-11-04 09:46:00,594.45,Food,Tier 3,Success,Web,9,Monday,11,Nov,45,False,4,Morning,Mid(₹500-2K),826.6614285714286,836.5458380046231,-0.27758362784436597,False,False,False,0,Clean
14ed6559-b291-4066-a15d-0b190cd6d88c,dd6adec7,2024-12-20 11:37:00,3264.81,Groceries,Tier 1,Success,Android,11,Friday,12,Dec,51,False,4,Morning,Large(₹2K-10K),1190.0284615384617,872.381722287193,2.3782955161209904,False,False,False,0,Clean
4b2a18c7-246f-4f90-b240-782bfb0cb57a,ffd64c5e,2024-12-07 03:20:00,141.94,Utilities,Tier 2,Success,Android,3,Saturday,12,Dec,49,True,4,Late Night,Small(₹100-500),485.87571428571425,468.88570609020945,-0.7335171659499129,False,False,False,0,Clean
f6e76982-00c7-4560-bea1-d74c86764544,29cfe5a3,2024-08-08 17:56:00,124.39,Medical,Tier 2,Success,iOS,17,Thursday,8,Aug,32,False,3,Evening,Small(₹100-500),983.4864285714285,1109.121332827215,-0.774573892994684,False,False,False,0,Clean
f8c71c3a-ebf6-4eb8-b21d-711c523f8393,9eecea90,2024-03-05 06:29:00,2312.43,Medical,Tier 3,Success,Android,6,Tuesday,3,Mar,10,False,1,Morning,Large(₹2K-10K),1031.2588888888888,1140.854133233666,1.1229929171398336,False,False,False,0,Clean
baaa09c4-b23e-4fcb-89a1-456389d49632,b97895ea,2024-08-21 08:01:00,107.42,Shopping,Tier 1,Success,Web,8,Wednesday,8,Aug,34,False,3,Morning,Small(₹100-500),1262.3483333333334,1521.3448891465582,-0.7591495798045,False,False,False,0,Clean
dcd2843a-f05f-4ffe-97c9-4bc1d57d9477,ae5dcf6b,2024-10-16 03:36:00,22.23,Recharge,Tier 2,Success,Android,3,Wednesday,10,Oct,42,False,4,Late Night,Micro(<₹100),1512.95,2639.8336006531736,-0.5647022598815136,False,False,False,0,Clean
c0f0ef13-3dd7-4a3a-a56e-c9814ecca984,e7b4325e,2024-06-02 01:03:00,387.07,EMI,Tier 2,Success,iOS,1,Sunday,6,Jun,22,True,2,Late Night,Small(₹100-500),1475.9857142857143,1981.4251003698614,-0.5495618855754136,False,False,False,0,Clean
d16ddb3d-95a7-424e-ae65-da6ae944d2ce,e0372fe5,2024-04-13 12:38:00,1289.6,Shopping,Tier 1,Success,Android,12,Saturday,4,Apr,15,True,2,Afternoon,Mid(₹500-2K),1003.180909090909,728.7079912120334,0.3930505694505977,False,False,False,0,Clean
6782105a-c412-4ba0-974a-703ed31a7ade,5588d34c,2024-03-21 03:14:00,381.54,Medical,Tier 1,Success,Android,3,Thursday,3,Mar,12,False,1,Late Night,Small(₹100-500),854.7195238095238,1266.7004182697513,-0.37355282826531555,False,False,False,0,Clean
9e1efe01-6b2e-4048-975e-75fa3c81d995,5222916f,2024-01-05 05:04:00,405.97,Food,Tier 2,Success,iOS,5,Friday,1,Jan,1,False,1,Late Night,Small(₹100-500),1726.5983333333334,3546.7380910472216,-0.37235011422661896,False,False,False,0,Clean
6349305f-1890-4499-bbf3-6055e55b42e9,13529742,2024-01-08 11:57:00,2656.28,Food,Tier 1,Success,Android,11,Monday,1,Jan,2,False,1,Morning,Large(₹2K-10K),1360.94875,1254.9385839892723,1.0321869663791239,False,False,False,0,Clean
c274059c-8f3e-4e7f-8967-974a1525635c,10952a9e,2024-01-10 17:33:00,70.55,Groceries,Tier 1,Success,Android,17,Wednesday,1,Jan,2,False,1,Evening,Micro(<₹100),1477.1933333333334,1509.6014353542225,-0.9317978245054263,False,False,False,0,Clean
62ffe097-2797-45eb-9367-f5a047d9a687,9e5f8c67,2024-05-02 18:07:00,417.29,Food,Tier 2,Success,iOS,18,Thursday,5,May,18,False,2,Evening,Small(₹100-500),1042.7371428571428,903.4384057709624,-0.6922963855221633,False,False,False,0,Clean
b37efbf4-6c3b-4587-afd6-908e2163fe81,bb681b6c,2024-02-16 03:16:00,835.9,Recharge,Tier 1,Success,iOS,3,Friday,2,Feb,7,False,1,Late Night,Mid(₹500-2K),944.619375,942.1778574874189,-0.11539156236374591,False,False,False,0,Clean
d1baa1c9-5c30-4d95-b5a9-ba98f8a8ed35,53abe28b,2024-02-17 12:36:00,1140.32,Shopping,Tier 1,Success,Android,12,Saturday,2,Feb,7,True,1,Afternoon,Mid(₹500-2K),1513.9395238095237,1885.4512246978866,-0.19815920927330824,False,False,False,0,Clean
187a3788-5b6e-481a-8895-828ddac10672,7450090c,2024-04-13 14:47:00,360.77,EMI,Tier 2,Success,iOS,14,Saturday,4,Apr,15,True,2,Afternoon,Small(₹100-500),1423.8725,1674.8395782844868,-0.6347488522386843,False,False,False,0,Clean
be553edc-e6d1-4fd6-8157-73d7855bcbd1,370a674b,2024-11-12 01:24:00,693.21,EMI,Tier 2,Success,Web,1,Tuesday,11,Nov,46,False,4,Late Night,Mid(₹500-2K),2348.978823529412,4004.599911387657,-0.4134667283043668,False,False,False,0,Clean
3fd497a2-168a-4868-8247-ce0f22868c06,3301acd7,2024-02-12 17:27:00,33.58,Medical,Tier 1,Success,Android,17,Monday,2,Feb,7,False,1,Evening,Micro(<₹100),1287.7722727272728,1926.180949198827,-0.6511289986794542,False,False,False,0,Clean
9097d3af-529d-4fa2-8265-f2e47e37f831,11b139fb,2024-11-01 18:32:00,301.9,Shopping,Tier 1,Success,Android,18,Friday,11,Nov,44,False,4,Evening,Small(₹100-500),1404.6872727272728,2205.6244398541244,-0.4999886892803061,False,False,False,0,Clean
0c67e6c3-6985-4f32-b42a-36f01fefb22f,9bc96550,2024-05-05 14:05:00,1146.2,Food,Tier 3,Success,Android,14,Sunday,5,May,18,True,2,Afternoon,Mid(₹500-2K),1226.7015,1629.1757448873375,-0.049412410080759445,False,False,False,0,Clean
9a86080e-88be-47e1-9189-2fe86f7ec6c9,e5f3b4ee,2024-10-11 20:23:00,204.64,Groceries,Tier 2,Success,Web,20,Friday,10,Oct,41,False,4,Evening,Small(₹100-500),1232.24375,1363.813502713989,-0.7534782050148856,False,False,False,0,Clean
16b51f9b-f213-4b4a-931b-55a869351497,76d7b87c,2024-06-07 04:01:00,713.93,Shopping,Tier 3,Success,Android,4,Friday,6,Jun,23,False,2,Late Night,Mid(₹500-2K),1002.3911764705883,993.4568256464543,-0.29036105950843233,False,False,False,0,Clean
b80c3daa-7180-42a0-9e04-ce093d567beb,b0c05b9b,2024-04-14 10:48:00,1137.11,Groceries,Tier 1,Success,Android,10,Sunday,4,Apr,15,True,2,Morning,Mid(₹500-2K),1828.041,1659.8347281679046,-0.41626493787284297,False,False,False,0,Clean
f0688c38-03b5-4fe0-9f97-36f52520799c,c1c0235f,2024-10-21 19:38:00,440.95,Groceries,Tier 3,Success,Android,19,Monday,10,Oct,43,False,4,Evening,Small(₹100-500),1532.8944444444444,1672.7511343441595,-0.652783562375264,False,False,False,0,Clean
34e605ce-f578-4fd9-bf78-058c0c8bc791,13f2ce34,2024-08-14 04:45:00,816.12,Food,Tier 2,Success,Android,4,Wednesday,8,Aug,33,False,3,Late Night,Mid(₹500-2K),1401.3137037037038,1616.979811541229,-0.36190538652793985,False,False,False,0,Clean
69311ad8-8789-438e-91ee-86c4c490bec3,5eefdf6a,2024-01-09 04:45:00,209.5,EMI,Tier 1,Success,Web,4,Tuesday,1,Jan,2,False,1,Late Night,Small(₹100-500),1454.4304347826087,1586.2232123233598,-0.7848393751338089,False,False,False,0,Clean
03edee05-3d00-44e9-809b-2d9cb433301c,1c835bab,2024-07-19 04:02:00,1383.34,Groceries,Tier 3,Success,Android,4,Friday,7,Jul,29,False,3,Late Night,Mid(₹500-2K),1510.0859090909091,1238.51343734433,-0.10233712874579937,False,False,False,0,Clean
5fb90fc6-9876-48e3-a224-f1db24d337a5,3012612d,2024-03-10 14:14:00,803.01,Utilities,Tier 2,Success,Android,14,Sunday,3,Mar,10,True,1,Afternoon,Mid(₹500-2K),814.3120833333334,829.2969253529274,-0.013628512282887697,False,False,False,0,Clean
cf450140-ee02-430d-8522-7c978f4d81eb,45513317,2024-04-23 11:29:00,329.03,Food,Tier 1,Success,Web,11,Tuesday,4,Apr,17,False,2,Morning,Small(₹100-500),1601.5042105263158,2191.0990440981786,-0.5807470063727976,False,False,False,0,Clean
28946fce-2482-4c52-87c7-e65fda2691bd,b1e455b0,2024-10-13 04:35:00,870.49,Groceries,Tier 2,Success,Web,4,Sunday,10,Oct,41,True,4,Late Night,Mid(₹500-2K),1971.804090909091,3109.902384570721,-0.35413140179996744,False,False,False,0,Clean
79263ec1-dfed-4298-b592-f337d32ce581,5511a6a2,2024-11-17 05:50:00,1567.96,Medical,Tier 1,Success,Android,5,Sunday,11,Nov,46,True,4,Late Night,Mid(₹500-2K),2104.4585714285718,2244.8274180498984,-0.2389932371258334,False,False,False,0,Clean
35bdbbed-8c83-415a-ad66-bf9c18d20f5f,ae5dcf6b,2024-07-22 03:56:00,56.83,Food,Tier 2,Success,Android,3,Monday,7,Jul,30,False,3,Late Night,Micro(<₹100),1512.95,2639.8336006531736,-0.5515953731476532,False,False,False,0,Clean
64ed9f42-b30f-42a0-8d8e-2eb947824f7e,f465853c,2024-07-28 00:03:00,2672.82,Food,Tier 1,Success,Android,0,Sunday,7,Jul,30,True,3,Late Night,Large(₹2K-10K),1167.4366666666667,953.8792624485615,1.578169683099188,False,False,False,0,Clean
b30d878f-5187-4312-b4ba-d36331863297,acf8344a,2024-07-10 00:31:00,2798.1,Recharge,Tier 2,Success,iOS,0,Wednesday,7,Jul,28,False,3,Late Night,Large(₹2K-10K),1982.013529411765,2258.524685557868,0.3613360862543139,False,False,False,0,Clean
9fb86697-f005-4251-8aee-9872e17c0012,b6df9ba8,2024-05-12 09:24:00,128.25,Food,Tier 3,Success,iOS,9,Sunday,5,May,19,True,2,Morning,Small(₹100-500),753.1435714285715,754.7803345508714,-0.8279144842855657,False,False,False,0,Clean
eb8d54c1-317e-40a4-961d-26d2c4772cba,e92d3961,2024-02-15 10:15:00,470.47,Groceries,Tier 2,Success,Web,10,Thursday,2,Feb,7,False,1,Morning,Small(₹100-500),1030.59,1023.0282537545088,-0.547511760251354,False,False,False,0,Clean
f3c01abf-f984-440b-8aa5-ef3f4851b736,427baaae,2024-07-28 17:10:00,5334.36,Utilities,Tier 2,Success,Android,17,Sunday,7,Jul,30,True,3,Evening,Large(₹2K-10K),1854.8,2418.378055907168,1.4387990295813229,False,False,False,0,Clean
6eb01414-0abe-4496-a5be-5795a5230dfd,479b95b5,2024-08-22 21:11:00,237.91,Recharge,Tier 1,Success,Android,21,Thursday,8,Aug,34,False,3,Night,Small(₹100-500),2857.0673333333334,4305.051130130191,-0.6083916901711981,False,False,False,0,Clean
ee14017e-da34-474f-a62b-2377672a2a34,5d66cd29,2024-07-17 11:59:00,341.5,Transport,Tier 3,Success,Android,11,Wednesday,7,Jul,29,False,3,Morning,Small(₹100-500),772.8252380952381,998.2006763052158,-0.43210273077730665,False,False,False,0,Clean
fe35d624-727e-4142-ab12-6e2fec7944e7,8d9f6c4a,2024-02-09 19:56:00,850.03,Utilities,Tier 1,Success,Android,19,Friday,2,Feb,6,False,1,Evening,Mid(₹500-2K),1508.0538888888889,1823.0483339245736,-0.3609470339562121,False,False,False,0,Clean
a12f789e-d036-4e95-8ba5-a16ac1b8ca4d,6032e263,2024-05-18 19:18:00,157.18,Recharge,Tier 1,Success,Android,19,Saturday,5,May,20,True,2,Evening,Small(₹100-500),854.5542105263157,1197.6827579135925,-0.5822695583771843,False,False,False,0,Clean
a3795f42-1ce4-4d1c-b883-42c3956d2841,7084335d,2024-04-16 11:00:00,413.72,Recharge,Tier 3,Success,Android,11,Tuesday,4,Apr,16,False,2,Morning,Small(₹100-500),855.465,727.6258645099459,-0.6071045870497115,False,False,False,0,Clean
dce55557-9cc2-49bc-b19b-a58dc2b9fd5c,48dd6bca,2024-10-16 15:19:00,973.54,Food,Tier 1,Success,iOS,15,Wednesday,10,Oct,42,False,4,Afternoon,Mid(₹500-2K),1296.8335294117646,1108.5406760576109,-0.2916388513243542,False,False,False,0,Clean
fec81232-a1c3-4a9d-8a9c-5ed7d1987492,b6df9ba8,2024-06-06 01:19:00,446.11,Recharge,Tier 2,Success,Android,1,Thursday,6,Jun,23,False,2,Late Night,Small(₹100-500),753.1435714285715,754.7803345508714,-0.4067853352475994,False,False,False,0,Clean
b4f53d25-7702-4269-8cbf-9cfa9539a3db,29388456,2024-02-26 04:05:00,594.63,Transport,Tier 1,Success,iOS,4,Monday,2,Feb,9,False,1,Late Night,Mid(₹500-2K),1098.4066666666668,1518.3256909844258,-0.33179749882255943,False,False,False,0,Clean
4449eeb9-dcc0-4e8e-ab70-474ed02c6576,678692bc,2024-05-21 09:41:00,108.05,Food,Tier 1,Success,Android,9,Tuesday,5,May,21,False,2,Morning,Small(₹100-500),3428.293846153846,7613.296160750106,-0.43611121596335173,False,False,False,0,Clean
403003ed-131e-412a-a993-020feb895b40,30e9a13c,2024-04-10 17:35:00,978.39,EMI,Tier 2,Success,Android,17,Wednesday,4,Apr,15,False,2,Evening,Mid(₹500-2K),942.8584615384615,895.270084330665,0.03968806629800784,False,False,False,0,Clean
39a41cb1-1c58-4542-87c5-578cc29a28f8,29388456,2024-04-29 09:14:00,5463.91,Shopping,Tier 2,Success,iOS,9,Monday,4,Apr,18,False,2,Morning,Large(₹2K-10K),1098.4066666666668,1518.3256909844258,2.8752087640056354,False,False,False,0,Clean
a9124cc2-fe95-4bd2-bdca-ab359d95f5c4,60e90225,2024-04-01 23:04:00,679.99,Recharge,Tier 2,Success,Android,23,Monday,4,Apr,14,False,2,Night,Mid(₹500-2K),941.989375,1143.0357609889481,-0.22921362912855814,False,False,False,0,Clean
c863006b-964f-42c3-860e-8b0e556154a7,0479966b,2024-07-26 12:16:00,871.59,Shopping,Tier 1,Success,Android,12,Friday,7,Jul,30,False,3,Afternoon,Mid(₹500-2K),1253.602105263158,1054.479710086548,-0.36227544409726353,False,False,False,0,Clean
0059312d-78d8-4d3e-8f8b-7bedd4535173,5e773e47,2024-01-23 05:05:00,1527.32,Transport,Tier 1,Success,iOS,5,Tuesday,1,Jan,4,False,1,Late Night,Mid(₹500-2K),1356.6990476190476,1155.0975176880295,0.14771129689764761,False,False,False,0,Clean
0ea06831-a5a2-4dc1-8000-c5501729aa4f,05e8af14,2024-02-12 23:11:00,145.01,Transport,Tier 1,Success,Android,23,Monday,2,Feb,7,False,1,Night,Small(₹100-500),1180.481052631579,1310.1789498465669,-0.7903279569198096,False,False,False,0,Clean
8d02831b-d87b-4c12-8a78-d2d6da19bf61,1ad2e557,2024-09-27 13:00:00,5130.8,Utilities,Tier 2,Success,iOS,13,Friday,9,Sep,39,False,3,Afternoon,Large(₹2K-10K),1076.8405882352943,1505.2148258200166,2.693276296661624,False,False,False,0,Clean
2cfc0afb-a1ad-4dec-b397-9845dbfbd3e5,6412998b,2024-09-15 12:03:00,847.93,Food,Tier 1,Success,Android,12,Sunday,9,Sep,37,True,3,Afternoon,Mid(₹500-2K),1778.3269565217392,2938.493334718623,-0.3166238104163779,False,False,False,0,Clean
8bb260ed-5b6e-46b4-b951-ee9ba3b68c5f,a240b5b2,2024-08-16 17:52:00,4713.7,Shopping,Tier 3,Success,Android,17,Friday,8,Aug,33,False,3,Evening,Large(₹2K-10K),1405.9204347826087,1366.2832114618584,2.421005789625581,False,False,False,0,Clean
f60ac275-6d10-4abf-a8c9-5423f9ea453b,e7b02c07,2024-05-21 01:00:00,275.99,Groceries,Tier 3,Success,Android,1,Tuesday,5,May,21,False,2,Late Night,Small(₹100-500),1297.6053846153845,2293.2156217002025,-0.4454946909257287,False,False,False,0,Clean
e3d3cf5b-6c57-40e1-a7c2-9ac012a44987,eacf7f6d,2024-12-19 15:47:00,5893.91,EMI,Tier 2,Success,Android,15,Thursday,12,Dec,51,False,4,Afternoon,Large(₹2K-10K),1066.16,1538.944764091616,3.1370521623949563,True,False,False,2,Moderate
